,0,1,2,3,4,5,6,7
409,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
410,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0
411,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
413,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
414,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
447,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
448,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0
449,2.0,4.0,1.0,0.0,1.0,0.0,0.0,2.0
450,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0
451,2.0,3.0,1.0,0.0,0.0,85.0,0.0,2.0
452,1.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0
453,1.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0
454,1.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0
455,2.0,1.0,1.0,0.0,197.0,0.0,0.0,2.0
456,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0
457,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
458,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
459,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0
460,3.0,3.0,2.0,1.0,0.0,0.0,0.0,2.0
461,2.0,3.0,1.0,0.0,1.0,1.0,0.0,2.0
462,3.0,4.0,2.0,2.0,125.0,122.0,1.0,2.0
463,3.0,5.0,2.0,1.0,0.0,0.0,0.0,2.0
464,3.0,3.0,2.0,1.0,148.0,1.0,144.0,2.0
465,2.0,2.0,2.0,0.0,130.0,1.0,0.0,2.0
466,2.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0
467,3.0,3.0,2.0,2.0,0.0,0.0,0.0,2.0
468,3.0,2.0,2.0,1.0,125.0,1.0,121.0,2.0
469,2.0,2.0,2.0,0.0,125.0,1.0,0.0,2.0
470,3.0,3.0,2.0,1.0,0.0,0.0,0.0,2.0
471,2.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0
472,3.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0
473,2.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0
474,2.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0
475,3.0,4.0,2.0,1.0,0.0,0.0,0.0,3.0
476,3.0,3.0,2.0,1.0,130.0,125.0,1.0,3.0
477,1.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0
478,3.0,4.0,3.0,2.0,130.0,125.0,1.0,3.0
479,2.0,3.0,2.0,0.0,173.0,1.0,0.0,3.0
480,3.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0
481,3.0,3.0,2.0,2.0,130.0,125.0,0.0,3.0
482,2.0,9.0,1.0,0.0,1.0,101.0,0.0,3.0
483,2.0,9.0,1.0,0.0,0.0,1.0,0.0,3.0
484,3.0,8.0,1.0,1.0,1.0,40.0,0.0,3.0
485,3.0,7.0,1.0,1.0,0.0,37.0,0.0,3.0
486,1.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0
487,1.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0
488,2.0,7.0,1.0,0.0,0.0,0.0,0.0,3.0
489,2.0,5.0,2.0,0.0,0.0,25.0,0.0,3.0
490,2.0,5.0,2.0,0.0,0.0,0.0,0.0,3.0
491,3.0,3.0,2.0,1.0,1.0,144.0,148.0,3.0
492,3.0,3.0,2.0,1.0,0.0,0.0,0.0,3.0
493,2.0,3.0,1.0,0.0,0.0,178.0,0.0,3.0
494,2.0,3.0,1.0,0.0,1.0,1.0,0.0,3.0
495,2.0,3.0,1.0,0.0,0.0,170.0,0.0,3.0
496,2.0,3.0,1.0,0.0,1.0,1.0,0.0,3.0
497,2.0,3.0,1.0,0.0,0.0,145.0,0.0,3.0
498,3.0,4.0,1.0,1.0,0.0,0.0,0.0,3.0
499,3.0,3.0,1.0,1.0,0.0,145.0,153.0,3.0
500,2.0,4.0,1.0,0.0,0.0,144.0,0.0,3.0
501,1.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0
502,3.0,4.0,2.0,1.0,0.0,0.0,0.0,3.0
503,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
504,3.0,3.0,2.0,2.0,0.0,0.0,0.0,3.0
505,3.0,3.0,2.0,2.0,0.0,0.0,0.0,3.0
506,3.0,3.0,2.0,2.0,130.0,125.0,0.0,3.0
507,2.0,7.0,1.0,0.0,1.0,122.0,0.0,3.0
508,3.0,8.0,2.0,1.0,1.0,53.0,49.0,3.0
509,2.0,8.0,1.0,0.0,1.0,0.0,0.0,3.0
510,2.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0
511,1.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0
512,2.0,4.0,1.0,0.0,0.0,1.0,0.0,3.0
513,3.0,3.0,2.0,1.0,0.0,4.0,64.0,3.0
514,2.0,3.0,2.0,0.0,1.0,1.0,0.0,3.0
515,2.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0
516,1.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0
517,1.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0
518,1.0,5.0,0.0,0.0,1.0,0.0,0.0,3.0
519,2.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0
520,2.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0
521,2.0,6.0,1.0,0.0,1.0,145.0,0.0,3.0
522,2.0,6.0,1.0,0.0,0.0,144.0,0.0,3.0
523,2.0,8.0,1.0,0.0,0.0,145.0,0.0,3.0
524,2.0,8.0,1.0,0.0,0.0,0.0,0.0,3.0
525,2.0,8.0,1.0,0.0,0.0,0.0,0.0,3.0
526,1.0,8.0,0.0,0.0,1.0,0.0,0.0,3.0
527,1.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0
528,1.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0
529,1.0,5.0,0.0,0.0,1.0,0.0,0.0,3.0
530,2.0,7.0,1.0,0.0,0.0,0.0,0.0,3.0
531,1.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0
532,2.0,6.0,1.0,0.0,0.0,144.0,0.0,3.0
533,1.0,7.0,0.0,0.0,1.0,0.0,0.0,3.0
534,2.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0
535,1.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0
536,1.0,5.0,0.0,0.0,1.0,0.0,0.0,3.0
537,2.0,8.0,2.0,0.0,0.0,0.0,0.0,3.0
538,1.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0
539,2.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0
540,2.0,4.0,1.0,0.0,1.0,144.0,0.0,3.0
541,2.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0
542,2.0,6.0,1.0,0.0,0.0,144.0,0.0,3.0
543,3.0,2.0,2.0,1.0,0.0,0.0,145.0,3.0
544,2.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0
545,2.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0
546,2.0,3.0,1.0,0.0,1.0,144.0,0.0,3.0
547,2.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0
548,2.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0
549,2.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0
550,2.0,2.0,1.0,0.0,0.0,145.0,0.0,3.0
551,2.0,6.0,1.0,0.0,0.0,121.0,0.0,3.0
552,2.0,11.0,1.0,0.0,1.0,101.0,0.0,3.0
553,1.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0
554,1.0,26.0,0.0,0.0,1.0,0.0,0.0,3.0
555,2.0,20.0,1.0,0.0,0.0,9.0,0.0,3.0
556,3.0,22.0,2.0,1.0,0.0,1.0,153.0,3.0
557,2.0,22.0,2.0,0.0,0.0,0.0,0.0,3.0
558,3.0,23.0,2.0,1.0,0.0,4.0,130.0,3.0
559,1.0,26.0,0.0,0.0,0.0,0.0,0.0,3.0
560,1.0,28.0,0.0,0.0,0.0,0.0,0.0,3.0
561,2.0,23.0,1.0,0.0,0.0,36.0,0.0,3.0
562,1.0,21.0,0.0,0.0,0.0,0.0,0.0,3.0
563,1.0,22.0,0.0,0.0,1.0,0.0,0.0,3.0
564,2.0,16.0,3.0,0.0,0.0,9.0,0.0,3.0
565,3.0,17.0,2.0,1.0,0.0,80.0,116.0,3.0
566,3.0,18.0,2.0,1.0,0.0,25.0,113.0,3.0
567,3.0,13.0,3.0,2.0,0.0,0.0,1.0,3.0
568,3.0,22.0,3.0,1.0,0.0,1.0,104.0,3.0
569,2.0,18.0,1.0,0.0,0.0,5.0,0.0,3.0
570,1.0,16.0,0.0,0.0,0.0,0.0,0.0,3.0
571,2.0,25.0,2.0,0.0,160.0,1.0,0.0,3.0
572,2.0,4.0,2.0,0.0,1.0,68.0,0.0,3.0
573,2.0,3.0,3.0,0.0,82.0,1.0,0.0,3.0
574,3.0,3.0,2.0,1.0,1.0,45.0,37.0,3.0
575,2.0,4.0,2.0,0.0,1.0,97.0,0.0,3.0
576,1.0,7.0,0.0,0.0,1.0,0.0,0.0,3.0
577,1.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0
578,2.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0
579,1.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0
580,1.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0
581,1.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0
582,1.0,6.0,0.0,0.0,1.0,0.0,0.0,3.0
583,1.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0
584,2.0,6.0,1.0,0.0,0.0,144.0,0.0,3.0
585,1.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0
586,1.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0
587,1.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0
588,2.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0
589,1.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0
590,1.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0
591,2.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0
592,1.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0
593,2.0,6.0,1.0,0.0,0.0,144.0,0.0,3.0
594,1.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0
595,2.0,8.0,1.0,0.0,0.0,0.0,0.0,3.0
596,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
597,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0
598,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0
599,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
600,1.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0
601,2.0,3.0,2.0,0.0,153.0,0.0,0.0,3.0
602,2.0,5.0,2.0,0.0,1.0,104.0,0.0,3.0
603,1.0,18.0,0.0,0.0,0.0,0.0,0.0,3.0
604,2.0,14.0,2.0,0.0,0.0,169.0,0.0,3.0
605,2.0,16.0,2.0,0.0,160.0,1.0,0.0,3.0
606,3.0,3.0,2.0,1.0,0.0,40.0,36.0,3.0
607,3.0,2.0,1.0,1.0,97.0,0.0,0.0,3.0
608,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0
609,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0
610,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0
611,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0
612,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0
613,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0
614,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
615,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0
616,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0
617,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
618,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
619,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0
620,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
621,2.0,1.0,1.0,0.0,148.0,1.0,0.0,2.0
622,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0
623,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0
624,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
625,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0
626,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0
627,2.0,3.0,1.0,0.0,1.0,145.0,0.0,2.0
628,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0
629,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0
630,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
631,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
632,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
633,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
634,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
635,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
636,2.0,2.0,1.0,0.0,1.0,145.0,0.0,2.0
637,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
638,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0
639,2.0,2.0,1.0,0.0,1.0,170.0,0.0,2.0
640,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0
641,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0
642,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0
643,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0
644,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0
645,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0
646,2.0,2.0,1.0,0.0,1.0,145.0,0.0,2.0
647,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0
648,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0
649,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0
650,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0
651,2.0,2.0,1.0,0.0,1.0,170.0,0.0,2.0
652,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0
653,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
654,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0
655,2.0,2.0,1.0,0.0,1.0,145.0,0.0,2.0
656,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
657,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0
658,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0
659,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
663,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
664,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
665,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
666,2.0,2.0,1.0,0.0,0.0,148.0,0.0,2.0
667,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0
668,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0
669,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
670,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0
671,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0
672,2.0,2.0,2.0,0.0,148.0,0.0,0.0,2.0
673,2.0,2.0,2.0,0.0,148.0,0.0,0.0,2.0
674,2.0,2.0,1.0,0.0,1.0,170.0,0.0,2.0
675,2.0,2.0,2.0,0.0,148.0,0.0,0.0,2.0
676,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0
677,2.0,2.0,1.0,0.0,0.0,148.0,0.0,2.0
678,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0
679,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0
680,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0
681,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0
682,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0
683,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
684,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
685,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
686,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
687,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
688,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
689,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
690,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0
691,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0
692,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
693,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
694,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0
695,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0
696,2.0,2.0,1.0,0.0,1.0,145.0,0.0,2.0
697,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0
698,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0
699,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0
700,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
701,2.0,2.0,1.0,0.0,0.0,148.0,0.0,2.0
702,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0
703,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0
704,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
705,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0
706,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
707,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0
708,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0
709,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0
710,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0
711,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0
712,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0
713,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0
714,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0
715,2.0,2.0,1.0,0.0,1.0,145.0,0.0,2.0
716,2.0,2.0,1.0,0.0,145.0,0.0,0.0,2.0
717,2.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0
718,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
719,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
720,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
721,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
722,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0
723,2.0,2.0,1.0,0.0,0.0,145.0,0.0,2.0
724,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
725,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
726,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
727,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
728,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
729,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
730,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
731,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0
732,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0
733,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0
734,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0
735,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0
736,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
737,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
738,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
739,1.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0
740,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0
741,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
742,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0
743,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0
744,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0
745,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0
746,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0
747,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0
748,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0
749,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0
750,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0
751,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0
752,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0
753,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0
754,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
755,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0
756,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0
757,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0
758,3.0,3.0,1.0,1.0,153.0,145.0,4.0,2.0
759,2.0,8.0,1.0,0.0,0.0,0.0,0.0,2.0
760,1.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0
761,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0
762,2.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0
763,2.0,4.0,2.0,0.0,0.0,1.0,0.0,2.0
764,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0
765,3.0,4.0,1.0,1.0,0.0,145.0,160.0,2.0
766,1.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0
767,1.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0
768,3.0,4.0,1.0,1.0,0.0,0.0,0.0,2.0
769,2.0,5.0,1.0,0.0,1.0,144.0,0.0,2.0
770,3.0,4.0,1.0,1.0,0.0,0.0,0.0,2.0
771,2.0,6.0,1.0,0.0,1.0,145.0,0.0,2.0
772,2.0,7.0,1.0,0.0,0.0,0.0,0.0,2.0
773,2.0,5.0,1.0,0.0,1.0,144.0,0.0,2.0
774,1.0,8.0,0.0,0.0,1.0,0.0,0.0,2.0
775,3.0,3.0,2.0,1.0,0.0,178.0,170.0,2.0
776,1.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0
777,3.0,4.0,2.0,1.0,0.0,0.0,0.0,2.0
778,2.0,4.0,2.0,0.0,148.0,1.0,0.0,2.0
779,2.0,3.0,2.0,0.0,130.0,0.0,0.0,3.0
780,2.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0
781,1.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0
782,2.0,3.0,1.0,0.0,1.0,4.0,0.0,3.0
783,1.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0
784,1.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0
785,2.0,4.0,2.0,0.0,1.0,4.0,0.0,3.0
786,1.0,10.0,0.0,0.0,1.0,0.0,0.0,3.0
787,2.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0
788,1.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0
789,1.0,2.0,0.0,0.0,4.0,0.0,0.0,3.0
790,2.0,3.0,2.0,0.0,130.0,0.0,0.0,3.0
791,2.0,6.0,1.0,0.0,0.0,121.0,0.0,3.0
792,1.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0
793,1.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0
794,2.0,6.0,1.0,0.0,0.0,121.0,0.0,3.0
795,1.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0
796,1.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0
797,2.0,7.0,1.0,0.0,0.0,0.0,0.0,3.0
798,3.0,3.0,3.0,1.0,0.0,1.0,122.0,3.0
799,3.0,3.0,2.0,1.0,0.0,0.0,0.0,3.0
800,3.0,3.0,2.0,1.0,125.0,1.0,122.0,3.0
801,2.0,3.0,2.0,0.0,125.0,1.0,0.0,3.0
802,1.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0
803,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0
804,2.0,2.0,1.0,0.0,0.0,148.0,0.0,3.0
805,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0
806,1.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0
807,2.0,4.0,1.0,0.0,0.0,148.0,0.0,3.0
808,2.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0
809,2.0,3.0,1.0,0.0,0.0,160.0,0.0,3.0
810,1.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0
811,3.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0
812,2.0,3.0,1.0,0.0,1.0,185.0,0.0,3.0
813,1.0,2.0,0.0,0.0,4.0,0.0,0.0,3.0
814,3.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0
815,3.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0
816,3.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0
817,2.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0
818,2.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0
819,2.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0
